trade_date,open,high,low,close,volume_lots,open_interest,prev_close,value_lakh,symbol,expiry_date,SMA_10,SMA_20,SMA_50,SMA_200,EMA_12,EMA_26,RSI,MACD,MACD_signal,MACD_hist,BB_upper,BB_lower,BB_middle,BB_width,BB_pct,high_low,high_close,low_close,true_range,ATR,pct_return,candle_body,upper_wick,lower_wick,daily_range,daily_range_pct,price_in_range,momentum_5,momentum_10,price_vs_sma20,price_vs_sma50,volume_MA_20,volume_MA_50,volume_change,volume_change_MA,volume_spike_ratio,is_volume_spike,volume_momentum,OI_change,OI_change_pct,OI_MA_20,OI_momentum,price_oi_bullish,rsi_oversold,rsi_overbought,vol_spike,oi_increasing,price_near_bb_lower,macd_bullish,strong_entry_signal,high_next_n,close_next_n,return_next_n_pct,target
2022-01-20,71662.0,71950.0,71134.0,71594.0,33207,13420,71536.0,713226.59,SILVER,2022-02-05,73339.2,75643.2,78735.56,80723.74,73779.24920760046,75810.53003850215,15.568229826784957,-2031.2808309016982,-1686.7396438469268,-344.5411870547714,80846.24589336099,70440.154106639,75643.2,10406.091786721983,0.11088177165929716,816.0,414.0,402.0,816.0,1195.0714285714287,0.0810780585998705,68.0,288.0,460.0,816.0,1.139760315110205,0.5637254901960784,-2921.0,-4212.0,-5.353025784207962,-9.070310797306831,25746.65,24366.98,-0.7294251292935927,29.845736443428315,1.289760027032643,0,33207,-66025.0,-83.10781043489206,43249.4,248.2,0,1,0,0,0,1,0,0,73636.0,71706.0,0.1564376903092438,0
2022-01-21,70798.0,70946.0,70783.0,70899.0,10938,69875,71594.0,232647.98,SILVER,2022-02-05,72989.0,75230.0,78565.98,80683.765,73336.1339448927,75446.7129986131,15.384615384615387,-2110.579053720401,-1771.5075258216216,-339.07152789877955,80566.947047655,69893.052952345,75230.0,10673.89409531001,0.09424367889288005,163.0,648.0,811.0,811.0,1151.5714285714287,-0.9707517389725417,101.0,47.0,15.0,163.0,0.22990451205235615,0.7116564417177914,-2206.0,-3502.0,-5.757011830386814,-9.758651263562163,24419.8,23894.74,-67.06116180323426,29.626234250603414,0.4479152163408382,0,0,56455.0,420.6780923994039,43535.15,11571.2,0,1,0,0,1,1,0,0,73636.0,70787.0,-0.15797119846542262,0
2022-01-24,70500.0,70790.0,70355.0,70601.0,17150,57653,70899.0,363242.14,SILVER,2022-02-05,72602.9,74845.75,78409.92,80643.68,72915.34410721691,75087.77129501213,10.02034043464296,-2172.427187795227,-1851.6914582163427,-320.7357295788843,80359.93862190029,69331.56137809971,74845.75,11028.377243800584,0.11510656498569499,435.0,109.0,544.0,544.0,1121.2142857142858,-0.4203162244883596,101.0,189.0,145.0,435.0,0.6161385816064928,0.5655172413793104,-2466.0,-3861.0,-5.671330703480158,-9.95909701221478,23713.95,23861.08,56.79283232766501,15.84820518617847,0.7232030091992266,0,0,-12222.0,-17.4912343470483,43197.85,5789.8,0,1,0,0,0,1,0,0,72458.0,71245.0,0.9121683828840951,1
2022-01-25,71437.0,71838.0,71133.0,71452.0,18406,26740,70601.0,394543.65,SILVER,2022-02-05,72277.4,74498.55,78239.34,80605.86,72690.21424456815,74818.45490278902,18.77100840336135,-2128.240658220864,-1907.001298217247,-221.2393600036171,79945.5601687942,69051.53983120581,74498.55,10894.020337588387,0.22034658412668073,705.0,1237.0,532.0,1237.0,1133.5714285714287,1.205365363096833,15.0,386.0,304.0,705.0,0.9866763701505906,0.4524822695035461,-610.0,-3255.0,-4.0894084515738935,-8.675098741886112,23402.15,24069.8,7.32361516034985,21.2725062296768,0.7865089318716442,0,18406,-30913.0,-53.61906579015836,42769.95,-258.0,0,1,0,0,0,0,0,0,71950.0,72471.0,1.4261322286290097,1
2022-01-26,70865.0,71310.0,70673.0,70992.0,24781,75263,71452.0,527775.83,SILVER,2022-02-05,71982.3,74092.85,78042.64,80568.23,72428.95051463459,74535.01379887873,21.30424415832141,-2106.063284244141,-1946.8136954226259,-159.2495888215151,79298.26350903079,68887.43649096922,74092.85,10410.827018061565,0.20215142422207244,637.0,142.0,779.0,779.0,1046.2142857142858,-0.6437888372613831,127.0,318.0,192.0,637.0,0.8972842010367365,0.5007849293563579,-544.0,-2951.0,-4.185086685152489,-9.034343276957314,22501.45,23809.84,34.63544496359883,18.63471968267043,1.1013068046725878,0,0,48523.0,181.46222887060583,44923.55,-836.4,0,1,0,0,1,0,0,0,71950.0,70432.0,-0.7888212756366914,0
2022-01-27,71827.0,71827.0,71472.0,71706.0,23325,74559,70992.0,501762.74,SILVER,2022-02-05,71701.4,73798.1,77859.98,80537.815,72317.72735853695,74325.45722118401,32.49317916071196,-2007.7298626470583,-1958.9969288675125,-48.732933779545874,78831.87961586053,68764.32038413949,73798.1,10067.55923172104,0.2921939218983504,355.0,835.0,480.0,835.0,959.2857142857143,1.0057471264367734,121.0,0.0,234.0,355.0,0.49507712046411734,0.6591549295774648,112.0,-2809.0,-2.834896833387317,-7.903906474160404,22649.45,23577.18,-5.875469109398335,25.047172771730594,1.0298263313237186,0,23325,-704.0,-0.9353865777340764,45303.3,12227.8,0,0,0,0,0,0,0,0,71838.0,69799.0,-2.659470616126963,0
2022-01-28,70735.0,71391.0,70476.0,70787.0,8148,29465,71706.0,173031.74,SILVER,2022-02-05,71469.6,73431.75,77630.4,80501.605,72082.23084183896,74063.34927887408,28.521332554061942,-1981.1184370351257,-1963.4212305010353,-17.697206534090355,78202.61411129277,68660.88588870723,73431.75,9541.728222585545,0.22282274884545542,915.0,315.0,1230.0,1230.0,970.6428571428571,-1.2816221794549998,52.0,604.0,259.0,915.0,1.2926102250413212,0.33989071038251367,-112.0,-2318.0,-3.601643703166546,-8.81536099260083,19131.75,23297.24,-65.06752411575563,15.1670870268217,0.42588890195617235,0,0,-45094.0,-60.48096138628469,44621.95,-8082.0,0,1,0,0,0,0,0,0,71838.0,70289.0,-0.7035190077274075,0
2022-01-31,70830.0,71414.0,70830.0,71245.0,33879,61432,70787.0,724112.81,SILVER,2022-02-05,71287.4,73117.4,77408.1,80466.475,71953.42609694066,73854.58266562414,30.25775547445255,-1901.1565686834801,-1950.9682981375245,49.811729454044325,77568.51323272355,68666.28676727644,73117.4,8902.226465447107,0.289670594511667,584.0,627.0,43.0,627.0,973.4285714285714,0.6470114569059326,415.0,169.0,0.0,584.0,0.8197066460804268,0.7106164383561644,644.0,-1822.0,-2.560813158017099,-7.961828284120144,19266.85,23838.7,315.7952871870398,44.8434363946893,1.7584088732719674,1,33879,31967.0,108.4914305107755,44067.9,755.8,1,0,0,1,1,0,1,0,71838.0,70142.0,-1.5481788195662853,0
2022-02-01,72416.0,72885.0,71733.0,72471.0,12933,14131,71245.0,281180.23,SILVER,2022-02-05,71328.3,72837.45,77226.36,80439.685,72033.05285125748,73752.0950607631,42.026002166847235,-1719.0422095056128,-1904.5830804111424,185.54087090552957,76633.04547925034,69041.85452074965,72837.45,7591.190958500694,0.45172694218821585,1152.0,1640.0,488.0,1640.0,1016.3571428571429,1.7208225138606315,55.0,414.0,683.0,1152.0,1.5896013577844932,0.640625,1019.0,409.0,-0.5031065749830577,-6.15769019801011,19442.8,23884.08,-61.8259098556628,24.046606228108594,0.6651819696751496,0,12933,-47301.0,-76.9973303815601,41719.6,-2521.8,0,0,0,0,0,0,0,0,72885.0,70465.0,-2.768003753225428,0
2022-02-02,70285.0,70859.0,69998.0,70432.0,14436,20652,72471.0,305026.91,SILVER,2022-02-05,71217.9,72489.15,76974.22,80404.735,71786.7370279871,73506.16209329916,30.915209871926706,-1719.425065312069,-1867.5514773913278,148.1264120792589,75765.618077543,69212.68192245699,72489.15,6552.936155086005,0.1860720215619139,861.0,1612.0,2473.0,2473.0,1125.357142857143,-2.8135392087869637,147.0,427.0,287.0,861.0,1.2224557019536575,0.5040650406504065,-560.0,-1104.0,-2.837872978231907,-8.499235198485936,19039.9,23494.8,11.621433542101611,22.560912316741017,0.7581972594393878,0,0,6521.0,46.146769513834826,40738.25,-10922.2,0,0,0,0,1,1,0,0,72885.0,69989.0,-0.6289754656974103,0
2022-02-03,69572.0,69948.0,69572.0,69799.0,22669,74973,70432.0,474682.06,SILVER,2022-02-05,71038.4,72188.8,76698.54,80365.475,71480.9313313737,73231.55749379552,33.3366935483871,-1750.6261624218314,-1844.1664143974285,93.54025197559713,75281.18845520663,69096.41154479337,72188.8,6184.77691041326,0.11359964399422146,376.0,484.0,860.0,860.0,1063.857142857143,-0.89873920945025,227.0,149.0,0.0,376.0,0.5386896660410607,0.6037234042553191,-1907.0,-1795.0,-3.3104858371381747,-8.995660152070684,18901.5,23565.66,57.031033527292884,28.336958182399666,1.1993228050683808,0,0,54321.0,263.03021499128414,43266.7,82.8,0,0,0,0,1,1,0,0,72885.0,70079.0,0.4011518789667474,0
2022-02-04,70115.0,71297.0,69796.0,70289.0,11474,57147,69799.0,241948.8,SILVER,2022-02-05,70977.4,71983.2,76452.36,80335.065,71297.55728039313,73013.5902720329,36.60817585807944,-1716.032991639775,-1818.539729845898,102.50673820612292,75002.21340454834,68964.18659545165,71983.2,6038.026809096686,0.21941164662475943,1501.0,1498.0,3.0,1501.0,1110.5,0.702015788191801,174.0,1008.0,319.0,1501.0,2.1354692768427492,0.3284477015323118,-498.0,-610.0,-2.3536047299925498,-8.061700122795425,19028.35,23592.06,-49.384622171247074,30.104612145598384,0.6029950048217528,0,11474,-17826.0,-23.776559561442124,43864.15,5536.4,0,0,0,0,0,0,0,0,72885.0,69970.0,-0.45384057249356224,0
2022-02-07,70157.0,70347.0,69926.0,70142.0,16228,57671,70289.0,341479.31,SILVER,2022-02-05,70931.5,71767.2,76206.48,80310.04,71119.77923725573,72800.87988151195,39.90960689510195,-1681.1006442562211,-1791.0519127279626,109.95126847174151,74654.77947076796,68879.62052923204,71767.2,5775.158941535919,0.21858783170255558,421.0,58.0,363.0,421.0,1043.5,-0.2091365647540866,15.0,190.0,216.0,421.0,0.6002110005417581,0.5130641330166271,-1103.0,-459.0,-2.2645442486261094,-7.957958430831599,18523.45,23372.46,41.43280460170822,28.568609373002705,0.8760787002421255,0,0,524.0,0.9169335223196295,43747.85,-752.2,0,0,0,0,1,0,0,0,72885.0,70948.0,1.149097544980183,1
2022-02-08,70652.0,71119.0,69723.0,70465.0,38538,29171,70142.0,814674.05,SILVER,2022-02-05,70832.8,71555.1,75983.4,80289.67,71019.04396998562,72627.8517421407,44.24873805176673,-1608.8077721550799,-1754.6030846133863,145.7953124583064,74140.87565681344,68969.32434318657,71555.1,5171.551313626871,0.28921218530160814,1396.0,977.0,419.0,1396.0,1083.5714285714287,0.4604944255937937,187.0,467.0,742.0,1396.0,1.981125381395019,0.5315186246418339,-2006.0,-987.0,-1.523441375946656,-7.262638944822151,19751.65,23767.88,137.47843233916686,41.58409109088441,1.951128133598965,1,38538,-28500.0,-49.41825180766764,44678.05,3008.0,0,0,0,1,0,0,0,0,71297.0,71178.0,1.0118498545377137,1
2022-02-09,70033.0,70304.0,69320.0,69989.0,6843,65692,70465.0,143680.42,SILVER,2022-02-05,70732.5,71357.4,75776.5,80267.75,70860.57566691091,72432.38124272287,41.751464693185326,-1571.805575811959,-1718.0435828531008,146.23800704114183,73773.50895536834,68941.29104463165,71357.4,4832.217910736683,0.21681740656613344,984.0,161.0,1145.0,1145.0,1107.0714285714287,-0.6755126658624877,44.0,271.0,669.0,984.0,1.4059352183914615,0.6798780487804879,-443.0,-1003.0,-1.9176707671523827,-7.637592129486054,18968.8,23403.88,-82.24349992215477,29.896196602309043,0.3607502846779976,0,0,36521.0,125.19625655616879,44411.05,9008.0,0,0,0,0,1,0,0,0,71297.0,71477.0,2.1260483790309905,1
2022-02-10,69994.0,70393.0,69841.0,70079.0,5073,68541,69989.0,106653.23,SILVER,2022-02-05,70569.8,71135.6,75553.56,80244.84,70740.33325661693,72258.05670622487,45.506356861025864,-1517.7234496079473,-1677.9795562040701,160.2561065961229,73104.22125410294,69166.97874589707,71135.6,3937.242508205876,0.2316395934977656,552.0,404.0,148.0,552.0,1088.5714285714287,0.12859163582847888,85.0,314.0,153.0,552.0,0.7876824726380228,0.4311594202898551,280.0,-1627.0,-1.4853322387103023,-7.245932554336284,18884.95,23374.84,-25.865848312143804,27.8971586820345,0.2686266047831739,0,5073,2849.0,4.336905559276616,47229.15,-1286.4,1,0,0,0,1,0,0,0,71297.0,71154.0,1.5339830762425262,1
2022-02-11,70034.0,70792.0,69340.0,69970.0,21059,19470,70079.0,442049.47,SILVER,2022-02-05,70488.1,70978.85,75291.48,80214.815,70621.82044790663,72088.5710242823,46.468942361499714,-1466.7505763756635,-1635.733760238389,168.98318386272558,72779.26846305405,69178.43153694597,70978.85,3600.8369261080807,0.21982902289040657,1452.0,713.0,739.0,1452.0,1153.4285714285713,-0.15553874912598298,64.0,758.0,630.0,1452.0,2.0751750750321563,0.43388429752066116,-319.0,-817.0,-1.421338891796649,-7.067838220207647,19486.55,23025.46,315.1192588212103,65.9158369757311,1.080694119790317,0,0,-49071.0,-71.59364467982667,47601.7,-7535.4,0,0,0,0,0,0,0,0,71119.0,70770.0,1.1433471487780478,1
2022-02-14,70883.0,71364.0,70460.0,70948.0,25733,71344,69970.0,547711.47,SILVER,2022-02-05,70458.4,70872.9,75075.42,80185.765,70672.00191745946,72004.08428174286,47.21915691900242,-1332.0823642834002,-1575.0034810473915,242.92111676399122,72381.69734609374,69364.10265390624,70872.9,3017.5946921875,0.5248873714533097,904.0,1394.0,490.0,1394.0,1164.642857142857,1.3977418893811544,65.0,416.0,423.0,904.0,1.2741726334780403,0.5398230088495575,806.0,-297.0,0.10596433897865874,-5.4976981813754735,20235.95,23100.56,22.19478607721164,36.55578686474828,1.2716477358364693,0,25733,51874.0,266.43040575243964,49733.7,2734.6,1,0,0,0,1,0,0,0,71364.0,70433.0,-0.7258837458420251,0
2022-02-15,71079.0,71425.0,70542.0,71178.0,30395,54308,70948.0,649036.59,SILVER,2022-02-05,70329.1,70828.7,74852.8,80158.485,70749.84777631186,71942.89285346562,51.05298913043479,-1193.045077153758,-1498.6118002686649,305.56672311490684,72239.43211303119,69417.9678869688,70828.7,2821.4642260623805,0.6238009671621759,883.0,477.0,406.0,883.0,1172.0714285714287,0.32418109037604115,99.0,247.0,537.0,883.0,1.2405518559105342,0.7202718006795017,713.0,-1293.0,0.49316167033985225,-4.909368787807541,20433.3,23587.36,18.116814984650055,44.55005934877956,1.487522818144891,0,30395,-17036.0,-23.878672348060103,51047.6,5027.4,0,0,0,0,0,0,0,0,71425.0,70776.0,-0.564781252634241,0
2022-02-16,71312.0,71963.0,71186.0,71477.0,25202,60639,71178.0,540409.01,SILVER,2022-02-05,70433.6,70825.75,74648.18,80132.69,70861.71734918695,71908.38227172743,48.63965783533325,-1046.6649225404835,-1408.2224247230288,361.55750218254525,72230.48857841408,69421.01142158592,70825.75,2809.4771568281576,0.7318046966202238,777.0,785.0,8.0,785.0,1168.5,0.4200736182528253,165.0,486.0,126.0,777.0,1.087062971305455,0.3745173745173745,1488.0,1045.0,0.9195102063868014,-4.248167872277654,20020.85,23790.48,-17.085046882710976,41.679411306298306,1.258787713808355,0,25202,6331.0,11.65758267658541,50107.3,-1010.6,1,0,0,0,1,0,0,0,71963.0,70448.0,-1.439623934972089,0
2022-02-17,70905.0,71623.0,70693.0,71154.0,18273,31326,71477.0,390059.11,SILVER,2022-02-05,70569.1,70803.75,74445.96,80109.635,70906.6839108505,71852.50210345133,52.34624728295615,-945.8181926008401,-1315.741578298591,369.923385697751,72171.11317510462,69436.38682489538,70803.75,2734.726350209239,0.628074971732803,930.0,146.0,784.0,930.0,1147.0714285714287,-0.45189361612826273,249.0,469.0,212.0,930.0,1.3070242010287547,0.4956989247311828,1075.0,1355.0,0.49467718870822525,-4.421945797998986,19274.15,23742.38,-27.493849694468697,33.22692298412215,0.9480573721798367,0,0,-29313.0,-48.34017711373868,51002.6,-7443.0,0,0,0,0,0,0,0,0,71963.0,70706.0,-0.6296202602805183,0
2022-02-18,70714.0,71330.0,70421.0,70770.0,38099,14597,71154.0,808879.87,SILVER,2022-02-05,70617.2,70797.3,74246.84,80084.65,70885.6556168735,71772.31676245494,46.93429714728282,-886.6611455814418,-1229.9254917551611,343.26434617371933,72163.98821377987,69430.61178622014,70797.3,2733.376427559735,0.49001235258900094,909.0,176.0,733.0,909.0,1167.2142857142858,-0.5396745088118715,56.0,560.0,293.0,909.0,1.284442560406952,0.38393839383938394,800.0,481.0,-0.03856079257260221,-4.682812090049889,20632.2,23871.88,108.49887812619711,49.01527301386657,1.846579618266593,1,0,-16729.0,-53.40292408861649,48238.7,-974.6,0,0,0,1,0,0,0,0,71963.0,72456.0,2.3823654090716406,1
2022-02-21,70455.0,71025.0,70079.0,70433.0,31280,40788,70770.0,660943.27,SILVER,2022-02-05,70646.3,70788.9,74056.76,80059.155,70816.01629120065,71673.1081133842,35.14144065325168,-857.0918221835454,-1155.358757840838,298.2669356572926,72162.71480403657,69415.08519596342,70788.9,2747.6296080731554,0.3704701685575524,946.0,255.0,691.0,946.0,1117.642857142857,-0.4761904761904745,22.0,570.0,354.0,946.0,1.3431204123067313,0.37420718816067655,-515.0,291.0,-0.5027624387439191,-4.893219741182298,21338.7,24292.38,-17.898107561878263,43.082181797507914,1.465881239250751,0,0,26191.0,179.42727957799548,47395.45,-6111.2,0,0,0,0,1,0,0,0,71963.0,73215.0,3.9498530518364974,1
2022-02-22,70762.0,70864.0,70667.0,70776.0,83077,75020,70433.0,1763957.33,SILVER,2022-02-05,70677.4,70755.1,73872.24,80033.86,70809.85993870824,71606.65566054093,53.33204184424641,-796.7957218326919,-1083.6461506392088,286.8504288065169,72093.01745477442,69417.18254522559,70755.1,2675.8349095488375,0.5078106462866643,197.0,431.0,234.0,431.0,971.7857142857143,0.48698763363763664,14.0,88.0,95.0,197.0,0.2783429411099808,0.5532994923857868,-402.0,311.0,0.029538506764875152,-4.191344407588026,24572.25,25665.7,165.59143222506393,45.89348178609763,3.3809276724760653,1,83077,34232.0,83.92664509169363,49809.45,4142.4,1,0,0,1,1,0,0,0,71963.0,72956.0,3.080140160506386,1
2022-02-23,70390.0,71072.0,69905.0,70448.0,70685,59477,70776.0,1493885.06,SILVER,2022-02-05,70723.3,70727.9,73696.18,80010.465,70754.18917890696,71520.82931531567,56.68107885526046,-766.6401364087069,-1020.2449477931085,253.60481138440161,72067.65660004682,69388.14339995317,70727.9,2679.513200093643,0.39554072732680984,1167.0,296.0,871.0,1167.0,993.7142857142857,-0.46343393240646513,58.0,624.0,485.0,1167.0,1.6565409947762888,0.4652956298200514,-1029.0,459.0,-0.3957419914913269,-4.4075283142219766,26867.45,26299.98,-14.916282484923627,52.62620352982075,2.630878628228581,1,0,-15543.0,-20.71847507331378,49020.15,-232.4,0,0,0,1,0,0,0,0,71623.0,74004.0,5.047694753577106,1
2022-02-24,70572.0,70752.0,70571.0,70706.0,68522,43071,70448.0,1453474.96,SILVER,2022-02-05,70786.0,70677.9,73519.88,79985.985,70746.77545907511,71460.47158825524,54.50810810810811,-713.6961291801272,-958.9351840705123,245.2390548903851,71936.11944366698,69419.68055633301,70677.9,2516.438887333963,0.511166573581994,181.0,304.0,123.0,304.0,908.2142857142857,0.36622757210993395,134.0,46.0,1.0,181.0,0.2559895906995163,0.7458563535911602,-448.0,627.0,0.03975783094857915,-3.827372950010262,29127.3,26945.72,-3.0600551743651394,54.906782843598606,2.352500918382411,1,68522,-16406.0,-27.58377187820502,47445.75,2349.0,0,0,0,1,0,0,0,0,71330.0,73672.0,4.194834950357819,1
2022-02-25,72544.0,73113.0,72138.0,72456.0,25282,71923,70706.0,549549.78,SILVER,2022-02-05,71034.6,70761.35,73379.1,79963.35,71009.73308075586,71534.21443356966,68.57739242132305,-524.4813528138038,-872.0444178191706,347.56306500536675,72250.27476569347,69272.42523430655,70761.35,2977.8495313869207,1.069085167715213,975.0,2407.0,1432.0,2407.0,1050.0714285714287,2.475037479138975,88.0,569.0,318.0,975.0,1.3456442530639285,0.3261538461538461,1686.0,2486.0,2.39488082123927,-1.2579876286299583,29984.0,26967.48,-63.10382067073348,17.08447489440423,0.8431830309498399,0,25282,28852.0,66.98706786468853,49568.65,11465.2,1,0,0,0,1,0,0,0,73113.0,71962.0,-0.681793088219057,0
2022-02-28,73022.0,73542.0,72612.0,73215.0,19702,67492,72456.0,432744.58,SILVER,2022-02-05,71261.3,70859.85,73257.54,79944.9,71349.00491448573,71658.71706812005,70.63325330132054,-309.7121536343184,-759.5779649822002,449.86581134788184,72702.19956109414,69017.50043890587,70859.85,3684.6991221882636,1.1391702339596512,930.0,1086.0,156.0,1086.0,1027.9285714285713,1.0475322954620836,193.0,327.0,410.0,930.0,1.2702315099364885,0.6483870967741936,2782.0,2267.0,3.323673420138476,-0.05806910797167582,29275.15,26872.0,-22.071038683648446,12.657892418318223,0.6729939897831437,0,19702,-4431.0,-6.160755252144656,49871.65,5340.8,0,0,1,0,0,0,0,0,73542.0,71140.0,-2.8341186915249605,0
2022-03-01,73069.0,73117.0,72706.0,72956.0,24249,41770,73215.0,530733.01,SILVER,2022-04-05,71439.1,70884.1,73147.08,79923.255,71596.23492764178,71754.81210011116,73.01070265239646,-158.57717246937682,-639.3778064796355,480.8006340102587,72825.82879021182,68942.3712097882,70884.1,3883.457580423623,1.033519410755089,411.0,98.0,509.0,509.0,982.5,-0.3537526463156415,113.0,48.0,250.0,411.0,0.5633532540161192,0.6082725060827251,2180.0,1778.0,2.9229404055352246,-0.2612271057163208,29840.95,26954.78,23.078875241092266,13.154098443962445,0.812608177688713,0,0,-25722.0,-38.11118354767973,51253.6,-6650.0,0,0,1,0,0,0,0,0,73542.0,69625.0,-4.565765666977356,0
2022-03-02,73856.0,74242.0,73565.0,74004.0,17714,45399,72956.0,393272.06,SILVER,2022-04-05,71691.8,71062.7,73067.7,79903.63,71966.6603233892,71921.41861121405,76.50236326806211,45.24171217514959,-502.45390274867856,547.6956149238281,73438.02926027896,68687.37073972104,71062.7,4750.658520557918,1.119135218259084,677.0,1286.0,609.0,1286.0,1034.9285714285713,1.4364822632819685,148.0,238.0,291.0,677.0,0.9148154153829522,0.6484490398818316,3556.0,2527.0,4.139020892817193,1.2814143595597,30004.85,26006.22,-26.949564930512604,12.167646639182282,0.5903712233188968,0,17714,3629.0,8.688053627005022,52490.95,-2815.6,1,0,1,0,1,0,0,0,74242.0,69359.0,-6.276687746608292,0
2022-03-03,73561.0,73852.0,73561.0,73672.0,13656,67439,74004.0,301819.45,SILVER,2022-04-05,71943.6,71256.35,72967.5,79884.07,72229.02027363701,72051.09130667966,74.26586261143157,177.92896695734817,-366.37732880747325,544.3062957648215,73821.78422199225,68690.91577800777,71256.35,5130.86844398448,0.9708072378725954,291.0,152.0,443.0,443.0,962.8571428571429,-0.4486243986811522,111.0,180.0,0.0,291.0,0.39499402758171354,0.38144329896907214,2966.0,2518.0,3.3900838311252173,0.9654983383012985,29554.2,25853.64,-22.90843400700011,12.62618820792914,0.4620663052967091,0,0,22040.0,48.54732483094342,52114.25,4873.6,0,0,1,0,1,0,0,0,74242.0,69392.0,-5.809534151373656,0
2022-03-04,71751.0,72164.0,71676.0,71962.0,10741,54415,73672.0,231883.15,SILVER,2022-04-05,72062.8,71340.0,72823.48,79854.85,72187.94023153902,72044.49195062931,56.06459330143541,143.44828090970987,-264.41220686403665,407.8604877737465,73881.61697391755,68798.38302608245,71340.0,5083.233947835106,0.6223630480877047,488.0,1508.0,1996.0,1996.0,1005.8571428571429,-2.321098924964704,211.0,202.0,75.0,488.0,0.6781356827214363,0.5860655737704918,-494.0,1192.0,0.8718811326044296,-1.1829701079926365,29517.55,25318.96,-21.345928529584068,-0.358292457648977,0.36388521405062413,0,0,-13024.0,-19.312267382375182,51977.65,-3501.6,0,0,0,0,0,0,0,0,74242.0,70781.0,-1.6411439370779022,0
2022-03-07,71069.0,71518.0,70787.0,71140.0,21661,22569,71962.0,462289.06,SILVER,2022-04-05,72133.5,71389.9,72680.56,79821.365,72026.71865745609,71977.49254687899,49.78775692582663,49.2261105771031,-201.68454337580872,250.91065395291182,73870.94926020816,68908.85073979183,71389.9,4962.09852041633,0.44963824297889454,731.0,444.0,1175.0,1175.0,1026.7142857142858,-1.1422695311414377,71.0,378.0,282.0,731.0,1.0275513072814169,0.4829001367989056,-2075.0,707.0,-0.3500495168083919,-2.119631439273442,29789.2,25126.84,101.6665114979983,11.598169448338679,0.7271427228660051,0,0,-31846.0,-58.524303960305055,50222.55,-8984.6,0,0,0,0,0,0,0,0,74242.0,71070.0,-0.09839752600506045,0
2022-03-08,69761.0,70288.0,69306.0,69625.0,36555,12369,71140.0,763542.56,SILVER,2022-04-05,72018.4,71347.9,72505.14,79779.765,71657.22347938592,71803.23383970276,40.892997639653814,-146.01036031683907,-190.5497067640148,44.53934644717572,73921.58373307507,68774.21626692492,71347.9,5147.367466150143,0.16528521397975918,982.0,852.0,1834.0,1834.0,1101.642857142857,-2.129603598538099,136.0,527.0,319.0,982.0,1.4104129263913825,0.32484725050916496,-3331.0,-1151.0,-2.414787260732263,-3.972325272387584,29690.05,25365.1,68.75952172106552,1.9149783979388388,1.2312205604234416,0,0,-10200.0,-45.19473614249635,49382.45,-5880.2,0,0,0,0,0,1,0,0,74242.0,70908.0,1.8427289048473967,1
2022-03-09,69430.0,69739.0,68461.0,69359.0,33690,10528,69625.0,701011.41,SILVER,2022-04-05,71909.5,71316.4,72310.2,79740.235,71303.65063640347,71622.17948120627,41.123528829987144,-318.52884480280045,-216.14553437177193,-102.38331043102852,73974.16109971501,68658.63890028498,71316.4,5315.522199430037,0.13175772265425237,1278.0,114.0,1164.0,1278.0,1126.5,-0.3820466786355503,71.0,309.0,898.0,1278.0,1.8425871191914533,0.702660406885759,-4645.0,-1089.0,-2.7446702301293873,-4.08130526537058,31032.4,25183.0,-7.837505129257282,2.6228561335054734,1.085639525141465,0,0,-1841.0,-14.883984153933216,46624.25,-6974.2,0,0,0,0,0,1,0,0,73852.0,71615.0,3.252642050779279,1
2022-03-10,69528.0,69744.0,68506.0,69392.0,37833,40314,69359.0,787592.26,SILVER,2022-04-05,71778.1,71282.05,72146.02,79700.665,71009.55053849524,71456.98100111692,42.9405737704918,-447.43046262167627,-262.4025200217528,-185.02794259992345,74023.58644782216,68540.51355217784,71282.05,5483.07289564432,0.15529365814169033,1238.0,385.0,853.0,1238.0,1150.0,0.047578540636394884,136.0,216.0,886.0,1238.0,1.784067327645838,0.715670436187399,-4280.0,-1314.0,-2.651509040494771,-3.8172861094763144,32670.4,25532.36,12.29741763134462,4.15860341407645,1.1580207159998042,0,37833,29786.0,282.92173252279633,45212.9,-5425.0,1,0,0,0,1,1,0,0,72164.0,69812.0,0.6052570901544847,1
2022-03-11,70855.0,70944.0,70611.0,70781.0,10704,28047,69392.0,227291.95,SILVER,2022-04-05,71610.6,71322.6,71999.36,79665.69,70974.38891718828,71406.90833436752,51.60932297447281,-432.5194171792391,-296.42589945325005,-136.09351772598905,74005.79506323505,68639.40493676496,71322.6,5366.390126470098,0.3990755447822316,333.0,1552.0,1219.0,1552.0,1193.2857142857142,2.001671662439475,74.0,89.0,170.0,333.0,0.4704652378463147,0.5105105105105106,-1181.0,-1675.0,-0.7593665962822524,-1.6921817082818522,32152.65,24176.4,-71.7072397113631,3.298261510013488,0.3329119061725861,0,10704,-12267.0,-30.42863521357345,45641.75,-5273.6,0,0,0,0,0,0,0,0,71518.0,70023.0,-1.0709088597222418,0
