trade_date,symbol,expiry_date,close,high,low,open,pct_return,candle_body,daily_range,daily_range_pct,price_in_range,momentum_5,momentum_10,SMA_10,SMA_20,SMA_50,EMA_12,EMA_26,price_vs_sma20,price_vs_sma50,ATR,BB_width,BB_pct,volume_lots,volume_spike_ratio,is_volume_spike,volume_momentum,volume_change_MA,open_interest,OI_change,OI_change_pct,OI_momentum,price_oi_bullish,RSI,MACD,MACD_signal,rsi_oversold,vol_spike,oi_increasing,price_near_bb_lower,strong_entry_signal,target,return_next_n_pct
2022-11-04,SILVER,2022-12-05,73189.0,73732.0,72683.0,73139.0,-1.4541733428482972,50.0,1049.0,1.433275492218776,0.48236415633937085,558.0,1048.0,73236.0,73220.4,74277.06,73598.83083835864,73668.47336711457,-0.042884223522398374,-1.4648668108296123,1218.5714285714287,4219.922753095918,0.4925591055009342,28644,0.7627233729819544,0,0,21.97456648621519,41346,-32126.0,-43.725500871080136,-5963.0,0,47.073949281787556,-69.64252875592501,-304.2501705600748,0,0,0,0,0,0,-0.5847873314295865
2022-11-07,SILVER,2022-12-05,72678.0,72893.0,72391.0,72740.0,-0.6981923513096233,62.0,502.0,0.6907179614188612,0.5717131474103586,-809.0,173.0,73253.3,73213.6,74223.88,73457.16455553424,73595.10496955054,-0.7315580711780404,-2.082725936720102,1209.5,4232.686124858592,0.3734609691811487,13521,0.36951810422810044,0,0,11.464275234689712,52220,10874.0,26.3000048372273,1864.2,0,46.791820906046176,-137.9404140162951,-270.98821925131887,0,0,1,0,0,0,-0.7361237238228899
2022-11-08,SILVER,2022-12-05,72720.0,73089.0,72509.0,72731.0,0.057789152150578005,11.0,580.0,0.7975797579757976,0.36379310344827587,-2228.0,1620.0,73415.3,73176.25,74160.3,73343.75462391358,73530.28237921346,-0.623494644778873,-1.9421442469892958,1151.5,4247.732943334122,0.392589763507618,6746,0.19074871557064854,0,6746,1.8336975082977758,27942,-24278.0,-46.49176560704711,140.2,0,49.79990693345742,-186.52775529987412,-254.0961264610299,0,0,0,0,0,0,-1.4713971397139713
2022-11-09,SILVER,2022-12-05,73180.0,73769.0,72768.0,73093.0,0.6325632563256356,87.0,1001.0,1.367860071057666,0.4115884115884116,-2679.0,1203.0,73535.6,73153.6,74094.98,73318.56160484997,73504.33553630876,0.03608844950897041,-1.234874481375116,1142.7142857142858,4225.982270118955,0.5062470683293356,22591,0.634487755967544,0,22591,31.744617557422764,59167,31225.0,111.74933791425094,591.2,1,51.04818949087939,-185.77393145879614,-240.43168746058316,0,0,1,0,0,0,-3.6567368133369778
2022-11-10,SILVER,2022-12-05,72583.0,72926.0,71840.0,72559.0,-0.8157966657556748,24.0,1086.0,1.496218122700908,0.6841620626151013,-1686.0,188.0,73554.4,73108.0,74022.82,73205.3982810269,73436.08845954514,-0.7181156644963615,-1.9451028750323303,1159.5,4242.632549179747,0.37625607593532906,31718,0.8794859174944717,0,0,17.869882901024244,46373,-12794.0,-21.623540149069587,-5419.8,0,52.04478164322723,-230.69017851824174,-238.48338567211488,0,0,0,0,0,0,-3.8769408814736237
2022-11-11,SILVER,2022-12-05,72761.0,73083.0,72606.0,72772.0,0.24523648788283836,11.0,477.0,0.655570978958508,0.3249475890985325,-428.0,130.0,73567.4,73069.5,73948.02,73137.02931471507,73386.08190698625,-0.4222007814477997,-1.6052086316848024,1150.0,4233.873727077007,0.42713528558326114,7696,0.21422735769093196,0,7696,10.839893252534571,77143,30770.0,66.3532659090419,7159.4,1,51.20504613067219,-249.05259227118222,-240.59722699192835,0,0,1,0,0,0,-5.58403540358159
2022-11-14,SILVER,2022-12-05,72143.0,72382.0,71836.0,71836.0,-0.849356111103472,307.0,546.0,0.7568301844946842,0.5622710622710623,-535.0,-1344.0,73433.0,72984.2,73882.62,72984.10172783583,73294.00176572801,-1.1525782292605757,-2.3545726992356193,1082.142857142857,4244.32879325503,0.3018061180046162,17012,0.48665224903596405,0,0,27.176071912974624,12016,-65127.0,-84.42373254864343,-8040.8,0,55.30249110320285,-309.90003789217735,-254.45778917197816,0,0,0,0,0,0,-5.825929057566222
2022-11-15,SILVER,2022-12-05,71650.0,72118.0,71383.0,71716.0,-0.6833649834356748,66.0,735.0,1.0258199581297975,0.363265306122449,-1070.0,-3298.0,73103.2,72896.4,73790.62,72778.85530816879,73172.22385715556,-1.7098238047420646,-2.900937815673585,1068.5714285714287,4385.623479649541,0.21579867588186227,19688,0.5565276384040253,0,0,33.404392983088705,79110,67094.0,558.372170439414,10233.6,0,48.2700243360491,-393.3685489867785,-282.23994113493825,0,0,1,0,0,0,-3.979064898813678
2022-11-16,SILVER,2022-12-05,70504.0,70647.0,70352.0,70366.0,-1.5994417306350317,138.0,295.0,0.4184159763985022,0.5152542372881356,-2676.0,-5355.0,72567.7,72783.45,73678.58,72428.87756845051,72974.57764551442,-3.131824611226862,-4.308687816730455,1114.642857142857,4880.952361771691,0.03299072987211028,28457,0.8146013943575893,0,0,42.25535409874932,56309,-22801.0,-28.821893565920863,-571.6,0,40.7112682974752,-545.7000770639133,-334.9319683207333,0,0,0,1,0,0,-3.4650516282764094
2022-11-17,SILVER,2022-12-05,69769.0,69938.0,69543.0,69608.0,-1.0424940428911844,161.0,395.0,0.5661540225601628,0.5721518987341773,-2814.0,-4500.0,72117.7,72624.45,73560.68,72019.66563484274,72737.12744955039,-3.9318025816374473,-5.1544928622193185,1142.9285714285713,5570.185365902609,-0.01263105488003658,10036,0.2871686872819982,0,0,18.766493120810694,17274,-39035.0,-69.32284359516241,-5819.8,0,36.59861397265406,-717.4618147076544,-411.4379375981175,0,0,0,1,0,1,0.6191861715088364
2022-11-18,SILVER,2022-12-05,68698.0,68879.0,68333.0,68466.0,-1.5350657168656578,232.0,546.0,0.7947829631139189,0.6684981684981685,-4063.0,-4491.0,71668.6,72452.3,73402.34,71508.64015255924,72437.93282365777,-5.181754064398236,-6.408978242383004,1162.7857142857142,6581.319285434409,-0.07044793561511509,34960,1.0064674747771363,0,0,46.15741507595942,25748,8474.0,49.056385318976496,-10279.0,0,28.017993206646466,-929.2926710985339,-515.0088842982009,1,0,1,1,0,1,2.8050307141401496
2022-11-21,SILVER,2022-12-05,67940.0,68340.0,67181.0,67696.0,-1.1033800110629155,244.0,1159.0,1.7059169855755076,0.6548748921484038,-4203.0,-4738.0,71194.8,72224.05,73240.98,70959.61859062704,72104.75261449795,-5.9316114230647585,-7.237724017346568,1144.857142857143,7718.805849829107,-0.05501460761509518,27159,0.8203413482667538,0,0,49.205647468428545,30175,4427.0,17.193568432499617,3631.8,0,15.61334641805692,-1145.134023870909,-641.0339122127425,1,0,1,1,0,1,4.205181042095967
2022-11-22,SILVER,2022-12-05,68799.0,69026.0,68266.0,68612.0,1.264350897851041,187.0,760.0,1.1046672190002762,0.7013157894736842,-2851.0,-3921.0,70802.7,72109.0,73121.14,70627.21573053057,71859.88205046106,-4.590273058841476,-5.910930819732842,1133.357142857143,8256.61870386661,0.09910950006085267,12910,0.43931812110683666,0,12910,48.96986024190651,21826,-8349.0,-27.66859983429991,-11456.8,0,15.180508976129403,-1232.6663199304894,-759.3603937562918,1,0,0,1,0,1,1.9084579717728454
2022-11-23,SILVER,2022-12-05,68061.0,68300.0,67629.0,67964.0,-1.0726900100292203,97.0,671.0,0.9858803132484096,0.6438152011922503,-2443.0,-5119.0,70290.8,71913.2,73013.04,70232.41331044894,71578.48338005655,-5.356735620164305,-6.782404896440408,1071.857142857143,9017.227170955506,0.07279550276742107,7693,0.2727109983037539,0,0,21.440813910293752,44129,22303.0,102.18546687437002,-2436.0,0,16.573336205039837,-1346.0700696076092,-876.7023289265553,1,0,1,1,0,1,3.8862197146677246
2022-11-24,SILVER,2022-12-05,70201.0,70500.0,69684.0,70475.0,3.144238256857812,274.0,816.0,1.1623766043218757,0.633578431372549,432.0,-2382.0,70052.6,71803.5,72936.94,70227.5804934568,71476.44757412643,-2.2317853586524334,-3.7511033503736275,1132.7857142857142,9131.31795410355,0.3245050705654327,20858,0.8379180199777846,0,20858,34.51366927752831,33490,-10639.0,-24.108862652677377,3243.2,0,35.55963657452155,-1248.8670806696318,-951.1352792751707,0,0,0,0,0,0,0.07264853777011723
2022-11-25,SILVER,2022-12-05,70625.0,70939.0,70453.0,70551.0,0.6039800002848983,74.0,486.0,0.6881415929203539,0.35390946502057613,1927.0,-2136.0,69839.0,71703.2,72890.84,70288.7219560019,71413.3773834504,-1.5036985797007625,-3.1085387409446734,1128.5,9154.477912618371,0.38222157393445394,33810,1.5053059698003834,1,33810,48.296894606120546,51435,17945.0,53.58315915198566,5137.4,1,39.994151476752116,-1124.6554274484952,-985.8393089098356,0,1,1,0,0,0,-0.35823008849557525
2022-11-28,SILVER,2022-12-05,70797.0,71377.0,70127.0,70822.0,0.24353982300884258,25.0,1250.0,1.7656115372120287,0.536,2857.0,-1346.0,69704.4,71568.7,72817.66,70366.91857815546,71367.71979949111,-1.0782646603892443,-2.7749587119388393,1176.357142857143,9028.388173451123,0.4145251638305431,25092,1.1759908890232413,0,25092,33.613377938131826,18520,-32915.0,-63.9933897151745,-2331.0,0,40.74501876985273,-1000.801221335656,-988.8316913949998,0,0,0,0,0,1,2.4379564105823692
2022-11-29,SILVER,2022-12-05,70112.0,70324.0,69809.0,70168.0,-0.9675551223921941,56.0,515.0,0.7345390232770425,0.5883495145631068,1313.0,-1538.0,69550.6,71326.9,72766.08,70327.70033536231,71274.70351804732,-1.7032844550933721,-3.6474137400283233,1172.0,8526.279662560642,0.3575111246544391,28243,1.3149765224334724,0,0,33.29614938341727,71877,53357.0,288.1047516198704,10010.2,0,35.54739023930658,-947.0031826850027,-980.4659896530004,0,0,1,0,0,1,3.3517800091282517
2022-11-30,SILVER,2022-12-05,70706.0,70956.0,70445.0,70724.0,0.8472158831583698,18.0,511.0,0.7227109439085792,0.5107632093933464,2645.0,202.0,69570.8,71069.25,72696.96,70385.9002837681,71232.57733152529,-0.5111211951723144,-2.7387114949511044,1136.5714285714287,7389.673121464119,0.4508435631685926,35505,1.57512976354199,1,35505,31.41342385688269,29798,-42079.0,-58.54306662771123,-2866.2,0,41.15540476863632,-846.6770477571845,-953.7082012738373,0,1,0,0,0,1,3.8935875314683335
2022-12-01,SILVER,2023-02-05,70252.0,70551.0,69947.0,70242.0,-0.6420954374452004,10.0,604.0,0.8597619996583727,0.5049668874172185,51.0,483.0,69619.1,70868.4,72614.7,70365.30024011148,71159.94197363453,-0.869781171862204,-3.2537488965732795,1155.0714285714287,6772.62693650226,0.4089865711223811,12692,0.5972270257934127,0,0,31.461407112768576,64638,34840.0,116.92059869789917,6229.6,0,38.47708275925415,-794.6417335230508,-921.89490772368,0,0,1,0,0,1,3.7393953197062006
2022-12-02,SILVER,2023-02-05,70372.0,70434.0,70204.0,70204.0,0.17081364231623652,168.0,230.0,0.32683453646336613,0.7304347826086957,-253.0,1674.0,69786.5,70727.55,72536.12,70366.33097240202,71101.57590151345,-0.5027036847734764,-2.983506699834504,1105.4285714285713,6419.265014493401,0.4446120390422824,33555,1.5609082155267455,1,33555,23.064725302802888,79072,14434.0,22.33051765215508,5527.4,1,41.476561748002695,-735.2449291114317,-884.5649120012304,0,1,1,0,0,1,3.548286250213153
2022-12-05,SILVER,2023-02-05,72523.0,72734.0,72139.0,72734.0,3.0566134257943522,211.0,595.0,0.820429381023951,0.6453781512605042,1726.0,4583.0,70244.8,70719.8,72509.58,70698.1262074171,71206.86657547542,2.549780966575127,0.018507899232071478,1219.857142857143,6380.988420380949,0.7825894487193482,11398,0.5328421598853721,0,11398,18.692943830940884,77309,-1763.0,-2.229613516794815,11757.8,0,53.623308707562046,-508.74036805832293,-809.4000032126489,0,0,0,0,0,1,2.6005543069095323
2022-12-06,SILVER,2023-02-05,72462.0,72875.0,71757.0,72724.0,-0.08411124746632304,262.0,1118.0,1.5428776462145677,0.6305903398926654,2350.0,3663.0,70611.1,70706.9,72474.52,70969.491406276,71299.8394217365,2.482218849928375,-0.01727503679914551,1207.0,6316.733719589072,0.7778492933075833,12252,0.5654877978422662,0,0,24.688709371466782,39894,-37415.0,-48.39669378726927,-6396.6,0,58.930852034300315,-330.3480154604913,-713.5896056622175,0,0,0,0,0,1,1.9665479837708042
2022-12-07,SILVER,2023-02-05,73459.0,74273.0,72933.0,73212.0,1.375893571803144,247.0,1340.0,1.8241468029785324,0.3925373134328358,2753.0,5398.0,71150.9,70720.85,72459.66,71352.49272838738,71459.7772423486,3.8717719031940283,1.3791673877575419,1267.7142857142858,6412.91621322764,0.9269742358947608,16721,0.782351358622545,0,16721,32.37733056244893,72963,33069.0,82.89216423522335,8633.0,1,66.43799002138275,-107.28451396121818,-592.3285873220177,0,0,1,0,0,1,2.758001061816796
2022-12-08,SILVER,2023-02-05,72879.0,73636.0,72114.0,72730.0,-0.7895560789011546,149.0,1522.0,2.0883930899161625,0.5026281208935611,2627.0,2678.0,71418.7,70735.65,72413.6,71587.34000094318,71564.90485402648,3.0300845471837836,0.6426969519537685,1273.857142857143,6490.294133305928,0.8302392705133471,22939,1.0957876735232017,0,0,18.98304784144684,64567,-8396.0,-11.507202280607975,-14.2,0,69.47731296002982,22.435146916701342,-469.37584047427396,0,0,0,0,0,1,4.4608186171599495
2022-12-09,SILVER,2023-02-05,72869.0,73386.0,72411.0,72828.0,-0.01372137378394811,41.0,975.0,1.3380175383221946,0.46974358974358976,2497.0,2244.0,71643.1,70741.05,72364.94,71784.51846233653,71661.50449446897,3.0080837081157217,0.6965527781823596,1235.142857142857,6519.328925747541,0.8264062949172326,16825,0.7865733219574339,0,0,10.108110229413047,45326,-19241.0,-29.800052658478794,-6749.2,0,74.68202303455183,123.01396786756231,-350.8978788059067,0,0,0,0,0,1,3.8205546940399895
2022-12-12,SILVER,2023-02-05,74409.0,74881.0,74027.0,74265.0,2.1133815477089035,144.0,854.0,1.14771062640272,0.44730679156908665,1886.0,3612.0,72004.3,70854.35,72344.04,72188.2848527463,71865.02268006386,5.016840885563122,2.8543609121083184,1301.2857142857142,7208.320604469918,0.9931315066363359,30251,1.3717905696483796,0,30251,20.666429268638012,65059,19733.0,43.535719013369814,-2450.0,1,76.29851865741608,323.26217268244363,-216.06586850823663,0,0,1,0,0,1,2.4513163730193925
2022-12-13,SILVER,2023-02-05,73887.0,74326.0,73448.0,73962.0,-0.7015280409627844,75.0,878.0,1.1883010543126666,0.5,1425.0,3775.0,72381.8,70966.2,72318.68,72449.6256446315,72014.79877783691,4.115762151559479,2.168623652975977,1286.357142857143,7678.599828503851,0.8803818489352259,29151,1.2941419334216784,0,0,19.04702619138316,15079,-49980.0,-76.82257643062451,-4963.0,0,77.8755980861244,434.8268667945813,-85.88732144767305,0,0,0,0,0,1,4.378307415377536
2022-12-14,SILVER,2023-02-05,75485.0,75808.0,75166.0,75375.0,2.1627620555713545,110.0,642.0,0.8505000993574883,0.4968847352024922,2026.0,4779.0,72859.7,71215.25,72325.88,72916.6063146882,72271.85072021936,5.99555572717922,4.367897079164464,1249.357142857143,8656.313534061977,0.9932526973750243,5036,0.23583072261792706,0,5036,8.203326112900244,35838,20759.0,137.66828038994626,-7425.0,1,76.66532095276544,644.7555944688356,60.2412617356287,0,0,1,0,0,1,2.9396568854739353
2022-12-15,SILVER,2023-02-05,76130.0,76529.0,75695.0,76460.0,0.854474398887195,330.0,834.0,1.0954945487981085,0.5215827338129496,3251.0,5878.0,73447.5,71533.3,72340.18,73410.97457396693,72557.63955575867,6.4259582599991845,5.238886604926899,1271.2142857142858,9581.626373318868,0.9797411024917474,33412,1.4834547642198455,0,33412,70.97492491779846,57109,21271.0,59.3532005134215,-1491.6,1,77.17444960015797,853.335018208265,218.86001303015595,0,0,1,0,0,0,0.24300538552476028
2022-12-16,SILVER,2023-02-05,75653.0,76239.0,75197.0,75833.0,-0.6265598318665466,180.0,1042.0,1.3773412819055424,0.43761996161228406,2784.0,5281.0,73975.6,71881.05,72374.3,73755.9015625874,72786.92551459136,5.247488733122286,4.530199255813178,1256.357142857143,9863.740422161121,0.8824056431498805,23171,1.056413319260588,0,0,51.47194482821296,35594,-21515.0,-37.673571591167764,-1946.4,0,73.27007858922752,968.9760479960387,368.8832200233325,0,0,0,0,0,0,0.0502293365762098
2022-12-19,SILVER,2023-02-05,76233.0,76708.0,75498.0,76265.0,0.7666582951105783,32.0,1210.0,1.5872391221649418,0.6074380165289256,1824.0,3710.0,74346.6,72295.7,72442.68,74136.99362988165,73042.1902912883,5.446105370028928,5.2321642435095,1272.2142857142858,9862.412823174847,0.8992227937110963,37761,1.6809749040120194,1,37761,64.3717975560944,52749,17155.0,48.19632522335225,-2462.0,1,79.63016748959241,1094.8033385933522,514.0672437373365,0,1,1,0,0,0,-0.9707082234727743
2022-12-20,SILVER,2023-02-05,77122.0,77310.0,76890.0,77281.0,1.1661616360368887,159.0,420.0,0.544591685900262,0.5523809523809524,3235.0,4660.0,74812.6,72711.85,72515.78,74596.22537913063,73344.39841785954,6.065242460479267,6.352024345597608,1288.857142857143,10181.81779034459,0.9331397487963432,20202,0.8849522633041811,0,20202,58.97250754979009,46292,-6457.0,-12.24099035052797,6242.6,0,80.19578313253012,1251.8269612710865,661.6191872440866,0,0,0,0,0,0,-2.1705868623739013
2022-12-21,SILVER,2023-02-05,77704.0,78002.0,77245.0,77876.0,0.7546484790332153,172.0,757.0,0.974209821888191,0.6063408190224571,2219.0,4245.0,75237.1,73194.0,72597.2,75074.34455157207,73667.33186838847,6.16170724376315,7.03443107998656,1297.5,10125.495158781909,0.9454103161649776,32650,1.3561110141965924,0,32650,61.48670596751445,61818,15526.0,33.53927244448285,5196.0,1,84.65401785714286,1407.012683183595,810.6978864319883,0,0,1,0,0,0,-2.172346339956759
2022-12-22,SILVER,2023-02-05,76315.0,76879.0,75968.0,76229.0,-1.787552764336453,86.0,911.0,1.1937364869291751,0.3809001097694841,185.0,3436.0,75580.7,73499.7,72653.6,75265.21462056098,73863.45543369303,3.8303557701596103,5.039530043934497,1405.0714285714287,10080.215294275084,0.7792896696957369,32662,1.3241494502643272,0,0,57.771704199465134,23429,-38389.0,-62.10003558833996,-6736.0,0,74.71924132767657,1401.7591868679447,928.9101465191795,0,0,0,0,0,0,-0.1585533643451484
2022-12-23,SILVER,2023-02-05,75691.0,76241.0,75053.0,75568.0,-0.8176636310030738,123.0,1188.0,1.5695393111466356,0.5370370370370371,38.0,2822.0,75862.9,73753.0,72696.8,75330.72006355159,73998.82910527133,2.627689721096091,4.118750756566998,1326.5,9880.014148721559,0.6961535652507918,87182,3.1893908907993413,1,0,77.1292145027468,67748,44319.0,189.16300311579667,6430.8,0,65.09433962264151,1331.890958280259,1009.5063088713955,0,1,1,0,0,0,-0.8627181567161222
2022-12-26,SILVER,2023-02-05,75493.0,75642.0,75441.0,75505.0,-0.2615898851911047,12.0,201.0,0.26624985097956105,0.25870646766169153,-740.0,1084.0,75971.3,73987.8,72729.68,75355.68620762057,74109.50843080679,2.0343894533963667,3.7994392385612135,1264.5,9585.272703475435,0.6570325692929154,27330,0.9957408669102885,0,0,62.284243934609776,58807,-8941.0,-13.197437562732484,1211.6,0,64.25547925877152,1246.1777768137836,1056.840602459873,0,0,0,0,0,0,-0.13511186467619513
2022-12-27,SILVER,2023-02-05,75448.0,75598.0,75381.0,75578.0,-0.05960817559244047,130.0,217.0,0.2876153112077192,0.3087557603686636,-1674.0,1561.0,76127.4,74254.6,72770.52,75369.8883295251,74208.65595445073,1.607173158295909,3.6793470762610956,1150.642857142857,8934.436691222654,0.6335730546025818,78675,2.625256519345313,1,0,81.43491547848485,17140,-41667.0,-70.85380992058768,-5830.4,0,60.27482177910941,1161.2323750743672,1077.718956982772,0,1,0,0,0,1,0.6653589227017284
2022-12-28,SILVER,2023-02-05,76016.0,76199.0,75734.0,76037.0,0.7528363906266655,21.0,465.0,0.6117133235108398,0.6064516129032258,-1688.0,531.0,76180.5,74520.1,72835.58,75469.29012498277,74342.53329115809,2.0073778752309703,4.366574687810543,1095.5714285714287,8405.078755383729,0.6779757267642282,33320,1.115902107387158,0,33320,83.94250354455508,73226,56086.0,327.2228704784131,2281.6,1,66.22530257577324,1126.7568338246783,1087.5265323511533,0,0,1,0,0,1,0.5932961481793306
2022-12-29,SILVER,2023-02-05,76194.0,76380.0,75954.0,75954.0,0.2341612292149131,240.0,426.0,0.559099141664698,0.5633802816901409,-121.0,64.0,76186.9,74817.2,72900.48,75580.7839519085,74479.67897329453,1.8402185593687053,4.517830335273518,1056.357142857143,7495.191283679189,0.6836911091245917,28332,0.9246359074776649,0,28332,26.099198152501522,24901,-48325.0,-65.99431895774725,294.4,0,66.90391459074733,1101.1049786139629,1090.2422216037153,0,0,0,0,0,1,1.6576108354988583
2022-12-30,SILVER,2023-02-05,75038.0,75383.0,74738.0,74917.0,-1.5171798304328465,121.0,645.0,0.8595644873264212,0.46511627906976744,-653.0,-615.0,76125.4,75050.5,72958.42,75497.27872853796,74521.03608638383,-0.016655451995656257,2.850363261704409,1016.6428571428571,6217.910903188749,0.4979896784957807,40670,1.3120624576571926,0,0,33.519057762432844,38525,13624.0,54.71266214208266,-5844.6,0,53.32769019151413,976.2426421541313,1067.4423057137985,0,0,1,0,0,1,4.259175351155415
2023-01-02,SILVER,2023-02-05,75391.0,75942.0,74860.0,75380.0,0.4704283163197376,11.0,1082.0,1.4351845711026516,0.4907578558225508,-102.0,-842.0,76041.2,75193.9,73016.14,75480.92815491674,74585.4778577628,0.26212232641212363,3.252513759286646,1025.2857142857142,5747.53269169468,0.5342929758859519,10067,0.32547214799655355,0,10067,19.697682739812883,30491,-8034.0,-20.853990914990263,-5663.2,0,58.10170221934928,895.4502971539332,1033.0439040018255,0,0,0,0,0,1,4.3559576076720035
2023-01-03,SILVER,2023-02-05,75950.0,76415.0,75650.0,75938.0,0.7414678144606057,12.0,765.0,1.0072416063199474,0.39215686274509803,502.0,-1172.0,75924.0,75368.3,73113.14,75553.09305416032,74686.5535720026,0.7718098988566773,3.8800959718047956,961.2142857142857,5168.98721221037,0.612536552349343,22045,0.7016209369161779,0,22045,36.24600000484189,78816,48325.0,158.4893903118953,12335.2,1,52.82057503336164,866.5394821577211,999.7430196330047,0,0,1,0,0,1,3.5299539170506913
2023-01-04,SILVER,2023-02-05,76467.0,77292.0,75788.0,76769.0,0.6807109940750511,302.0,1504.0,1.9668615219637229,0.45146276595744683,451.0,-1237.0,75800.3,75518.7,73202.94,75693.69412275104,74818.43849259499,1.2557154717970556,4.458919272914446,994.0714285714286,4927.8966325449,0.6924350429222123,27770,0.8685575595315357,0,27770,32.681194605153294,44980,-33836.0,-42.930369468128305,-5649.2,0,52.076401725200235,875.2556301560544,974.8455417376147,0,0,0,0,0,1,0.885349235617979
2023-01-05,SILVER,2023-02-05,77457.0,77796.0,77181.0,77242.0,1.294676134803252,215.0,615.0,0.7939889228862466,0.44878048780487806,1263.0,1142.0,75914.5,75747.6,73304.18,75964.97195002012,75013.88749314351,2.2567051629358477,5.665188533587044,1014.5714285714286,4549.473797218117,0.8757357611434639,12887,0.4095017627927594,0,12887,27.318138634014304,18078,-26902.0,-59.80880391285015,-1364.6,0,60.45433472415392,951.0844568766042,970.0933247654126,0,0,0,0,0,0,0.12264869540519255
2023-01-06,SILVER,2023-02-05,78234.0,78853.0,77614.0,78313.0,1.003137224524564,79.0,1239.0,1.583710407239819,0.5004035512510089,3196.0,2543.0,76168.8,76015.85,73416.24,76314.05318847856,75252.41434550325,2.9180098624168433,6.56225380106635,1027.857142857143,4208.78465267914,1.0270286277507714,38182,1.1734659380781738,0,38182,30.25426571523342,58704,40626.0,224.7261865250581,4035.8,1,61.3371104815864,1061.6388429753133,988.4024284073928,0,0,1,0,0,0,-0.6058746836413835
2023-01-09,SILVER,2023-02-05,78675.0,78984.0,78285.0,78909.0,0.5636935347802741,234.0,699.0,0.888465204957102,0.5579399141630901,3284.0,3182.0,76487.0,76229.15,73520.0,76677.27577486647,75505.9392087993,3.2085494853346863,7.011697497279652,1004.5,4552.791398228757,1.0372198693205124,37370,1.1360820824624738,0,37370,36.906778653171514,26997,-31707.0,-54.01165167620605,-698.8,0,59.26942819625164,1171.3365660671698,1024.9892559393481,0,0,0,0,0,0,-0.8236415633937084
2023-01-10,SILVER,2023-02-05,78631.0,78988.0,78379.0,78988.0,-0.055926278995865886,357.0,609.0,0.774503694471646,0.41379310344827586,2681.0,3183.0,76805.3,76466.35,73593.66,76977.84873257932,75737.42519333269,2.8308530484324073,6.84480157665755,985.1428571428571,4474.23807568301,0.9838030438667598,29918,0.9084753173954896,0,0,16.12561852748737,10868,-16129.0,-59.74367522317294,-13589.6,0,55.91274397244546,1240.4235392466362,1068.0761126008058,0,0,0,0,0,0,-2.20778064630998
2023-01-11,SILVER,2023-02-05,77144.0,78023.0,76265.0,77082.0,-1.8911116480777257,62.0,1758.0,2.2788551280721765,0.5,677.0,1128.0,76918.1,76549.3,73619.36,77003.41046602865,75841.61591975248,0.7768849617174776,4.787653682400933,1030.142857142857,4413.460768817575,0.6347468644565125,33026,0.9619708956180313,0,0,22.929313439964268,36398,25530.0,234.90982701509017,-1716.4,0,55.22237621267481,1161.7945462761709,1086.819799335879,0,0,1,0,0,0,-1.543866016799751
2023-01-12,SILVER,2023-02-05,77552.0,77891.0,76979.0,77628.0,0.5288810536140165,76.0,912.0,1.1759851454507944,0.6282894736842105,95.0,1358.0,77053.9,76620.4,73685.02,77087.8088558704,75968.31103680786,1.2158641823848557,5.247986632832556,1005.1428571428571,4482.421413289121,0.7078340954819806,16929,0.5052309262566982,0,16929,19.552273603258072,31246,-5152.0,-14.154623880432993,2633.6,0,62.05154772697838,1119.4978190625407,1093.3554032812115,0,0,0,0,0,0,-0.8265421910460079
2023-01-13,SILVER,2023-02-05,77760.0,78376.0,77209.0,77849.0,0.2682071384361384,89.0,1167.0,1.5007716049382716,0.4721508140531277,-474.0,2722.0,77326.1,76725.75,73776.44,77191.2228780442,76101.02873778506,1.3479829131680043,5.3995015210817945,1070.642857142857,4495.632851650531,0.7300565980650053,39937,1.1627930675556655,0,39937,28.78835999231265,30561,-685.0,-2.192280611918329,-5628.6,0,64.66175139050576,1090.1941402591328,1092.7231506767957,0,0,0,0,0,0,-1.1111111111111112
2023-01-16,SILVER,2023-02-05,78027.0,78202.0,77803.0,78058.0,0.343364197530871,31.0,399.0,0.5113614518051444,0.5614035087719298,-648.0,2636.0,77589.7,76815.45,73883.42,77319.80397372971,76243.69327572691,1.5772217698392745,5.6082677277256545,1086.7142857142858,4614.827448447555,0.7625341929973076,18563,0.5560139999430896,0,18563,30.961141792938037,26254,-4307.0,-14.093125224959913,-148.6,0,66.21400729284548,1076.110698002798,1089.4006601419962,0,0,0,0,0,0,-0.6369590013713202
2023-01-17,SILVER,2023-02-05,76895.0,76989.0,76765.0,76880.0,-1.450779858254192,15.0,224.0,0.29130632680928537,0.5803571428571429,-1736.0,945.0,77684.2,76804.1,73966.92,77254.44951623282,76291.93821826566,0.11835305667274817,3.958634481468205,1123.2142857142858,4606.588398552849,0.5197326073300906,33546,0.9851099974892116,0,0,27.13429269840965,44512,18258.0,69.5436885807877,6728.8,0,55.16026769989433,962.5112979671685,1064.0227877070308,0,0,1,0,0,1,0.8856232524871579
2023-01-18,SILVER,2023-02-05,75953.0,76396.0,75618.0,76019.0,-1.2250471422069031,66.0,778.0,1.0243176701381118,0.4305912596401028,-1191.0,-514.0,77632.8,76716.55,74022.38,77054.22651373547,76266.83168357931,-0.9952871968304139,2.6081571546334974,1184.0,4584.714277959283,0.3334574514990563,17888,0.5369361202703291,0,0,19.869711355636916,67865,23353.0,52.46450395398994,6293.4,0,48.70164852925331,787.3948301561613,1008.697196196857,0,0,1,0,0,1,2.20004476452543
