trade_date,open,high,low,close,volume_lots,open_interest,prev_close,value_lakh,symbol,expiry_date
2021-12-08,81771.0,82230.0,81139.0,81708.0,15046,18733,82309.0,368813.57,SILVER,2022-02-05
2021-12-09,81306.0,81650.0,81018.0,81265.0,20678,60290,81708.0,504119.3,SILVER,2022-02-05
2021-12-10,80695.0,81086.0,80161.0,80726.0,31624,46051,81265.0,765863.71,SILVER,2022-02-05
2021-12-13,79816.0,80333.0,79224.0,79937.0,10255,25909,80726.0,245926.18,SILVER,2022-02-05
2021-12-14,80170.0,80736.0,79082.0,80002.0,14411,38133,79937.0,345872.65,SILVER,2022-02-05
2021-12-15,79514.0,79514.0,79066.0,79251.0,38971,61571,80002.0,926547.22,SILVER,2022-02-05
2021-12-16,79444.0,79728.0,79328.0,79521.0,36235,60908,79251.0,864433.03,SILVER,2022-02-05
2021-12-17,79397.0,79579.0,79393.0,79495.0,24194,21278,79521.0,576990.61,SILVER,2022-02-05
2021-12-20,79371.0,79613.0,79029.0,79293.0,24476,61458,79495.0,582232.64,SILVER,2022-02-05
2021-12-21,78423.0,78949.0,78186.0,78479.0,20110,74265,79293.0,473463.81,SILVER,2022-02-05
2021-12-22,77951.0,78135.0,77717.0,77973.0,65142,66782,78479.0,1523795.15,SILVER,2022-02-05
2021-12-23,78799.0,79193.0,78146.0,78682.0,21285,65415,77973.0,502423.91,SILVER,2022-02-05
2021-12-24,78860.0,79495.0,78533.0,79163.0,37475,64160,78682.0,889990.03,SILVER,2022-02-05
2021-12-27,78492.0,78626.0,77806.0,78286.0,31267,64399,79163.0,734330.51,SILVER,2022-02-05
2021-12-28,78408.0,78739.0,78017.0,78396.0,24642,35298,78286.0,579550.27,SILVER,2022-02-05
2021-12-29,79040.0,79644.0,78635.0,79106.0,42795,32191,78396.0,1015602.38,SILVER,2022-02-05
2021-12-30,77587.0,78352.0,76935.0,77601.0,20365,66964,79106.0,474103.31,SILVER,2022-02-05
2021-12-31,78108.0,78244.0,77968.0,78114.0,78502,43092,77601.0,1839631.57,SILVER,2022-02-05
2022-01-03,77264.0,78340.0,76920.0,77532.0,31177,72513,78114.0,725164.55,SILVER,2022-02-05
2022-01-04,78303.0,78501.0,77760.0,78070.0,9414,61097,77532.0,220485.29,SILVER,2022-02-05
2022-01-05,77404.0,77986.0,77006.0,77398.0,22494,40279,78070.0,522297.18,SILVER,2022-02-05
2022-01-06,75873.0,76142.0,75396.0,75806.0,25437,24404,77398.0,578483.17,SILVER,2022-02-05
2022-01-07,74542.0,74950.0,73754.0,74401.0,8937,45198,75806.0,199476.52,SILVER,2022-02-05
2022-01-10,74310.0,75076.0,74005.0,74462.0,26326,59997,74401.0,588085.98,SILVER,2022-02-05
2022-01-11,74778.0,75043.0,74455.0,74707.0,13974,10567,74462.0,313186.69,SILVER,2022-02-05
2022-01-12,73903.0,74202.0,73668.0,73943.0,22500,71032,74707.0,499115.25,SILVER,2022-02-05
2022-01-13,74641.0,74890.0,74275.0,74515.0,6750,12179,73943.0,150892.88,SILVER,2022-02-05
2022-01-14,72794.0,73281.0,72794.0,73105.0,9027,12019,74515.0,197975.65,SILVER,2022-02-05
2022-01-17,73053.0,73636.0,72788.0,73067.0,10745,28704,73105.0,235531.47,SILVER,2022-02-05
2022-01-18,71975.0,72458.0,71708.0,72062.0,26448,28030,73067.0,571768.73,SILVER,2022-02-05
2022-01-19,71598.0,71916.0,71227.0,71536.0,33451,79445,72062.0,717885.22,SILVER,2022-02-05
2022-01-20,71662.0,71950.0,71134.0,71594.0,33207,13420,71536.0,713226.59,SILVER,2022-02-05
2022-01-21,70798.0,70946.0,70783.0,70899.0,10938,69875,71594.0,232647.98,SILVER,2022-02-05
2022-01-24,70500.0,70790.0,70355.0,70601.0,17150,57653,70899.0,363242.14,SILVER,2022-02-05
2022-01-25,71437.0,71838.0,71133.0,71452.0,18406,26740,70601.0,394543.65,SILVER,2022-02-05
2022-01-26,70865.0,71310.0,70673.0,70992.0,24781,75263,71452.0,527775.83,SILVER,2022-02-05
2022-01-27,71827.0,71827.0,71472.0,71706.0,23325,74559,70992.0,501762.74,SILVER,2022-02-05
2022-01-28,70735.0,71391.0,70476.0,70787.0,8148,29465,71706.0,173031.74,SILVER,2022-02-05
2022-01-31,70830.0,71414.0,70830.0,71245.0,33879,61432,70787.0,724112.81,SILVER,2022-02-05
2022-02-01,72416.0,72885.0,71733.0,72471.0,12933,14131,71245.0,281180.23,SILVER,2022-02-05
2022-02-02,70285.0,70859.0,69998.0,70432.0,14436,20652,72471.0,305026.91,SILVER,2022-02-05
2022-02-03,69572.0,69948.0,69572.0,69799.0,22669,74973,70432.0,474682.06,SILVER,2022-02-05
2022-02-04,70115.0,71297.0,69796.0,70289.0,11474,57147,69799.0,241948.8,SILVER,2022-02-05
2022-02-07,70157.0,70347.0,69926.0,70142.0,16228,57671,70289.0,341479.31,SILVER,2022-02-05
2022-02-08,70652.0,71119.0,69723.0,70465.0,38538,29171,70142.0,814674.05,SILVER,2022-02-05
2022-02-09,70033.0,70304.0,69320.0,69989.0,6843,65692,70465.0,143680.42,SILVER,2022-02-05
2022-02-10,69994.0,70393.0,69841.0,70079.0,5073,68541,69989.0,106653.23,SILVER,2022-02-05
2022-02-11,70034.0,70792.0,69340.0,69970.0,21059,19470,70079.0,442049.47,SILVER,2022-02-05
2022-02-14,70883.0,71364.0,70460.0,70948.0,25733,71344,69970.0,547711.47,SILVER,2022-02-05
2022-02-15,71079.0,71425.0,70542.0,71178.0,30395,54308,70948.0,649036.59,SILVER,2022-02-05
2022-02-16,71312.0,71963.0,71186.0,71477.0,25202,60639,71178.0,540409.01,SILVER,2022-02-05
2022-02-17,70905.0,71623.0,70693.0,71154.0,18273,31326,71477.0,390059.11,SILVER,2022-02-05
2022-02-18,70714.0,71330.0,70421.0,70770.0,38099,14597,71154.0,808879.87,SILVER,2022-02-05
2022-02-21,70455.0,71025.0,70079.0,70433.0,31280,40788,70770.0,660943.27,SILVER,2022-02-05
2022-02-22,70762.0,70864.0,70667.0,70776.0,83077,75020,70433.0,1763957.33,SILVER,2022-02-05
2022-02-23,70390.0,71072.0,69905.0,70448.0,70685,59477,70776.0,1493885.06,SILVER,2022-02-05
2022-02-24,70572.0,70752.0,70571.0,70706.0,68522,43071,70448.0,1453474.96,SILVER,2022-02-05
2022-02-25,72544.0,73113.0,72138.0,72456.0,25282,71923,70706.0,549549.78,SILVER,2022-02-05
2022-02-28,73022.0,73542.0,72612.0,73215.0,19702,67492,72456.0,432744.58,SILVER,2022-02-05
2022-03-01,73069.0,73117.0,72706.0,72956.0,24249,41770,73215.0,530733.01,SILVER,2022-04-05
2022-03-02,73856.0,74242.0,73565.0,74004.0,17714,45399,72956.0,393272.06,SILVER,2022-04-05
2022-03-03,73561.0,73852.0,73561.0,73672.0,13656,67439,74004.0,301819.45,SILVER,2022-04-05
2022-03-04,71751.0,72164.0,71676.0,71962.0,10741,54415,73672.0,231883.15,SILVER,2022-04-05
2022-03-07,71069.0,71518.0,70787.0,71140.0,21661,22569,71962.0,462289.06,SILVER,2022-04-05
2022-03-08,69761.0,70288.0,69306.0,69625.0,36555,12369,71140.0,763542.56,SILVER,2022-04-05
2022-03-09,69430.0,69739.0,68461.0,69359.0,33690,10528,69625.0,701011.41,SILVER,2022-04-05
2022-03-10,69528.0,69744.0,68506.0,69392.0,37833,40314,69359.0,787592.26,SILVER,2022-04-05
2022-03-11,70855.0,70944.0,70611.0,70781.0,10704,28047,69392.0,227291.95,SILVER,2022-04-05
2022-03-14,70913.0,71535.0,70874.0,71070.0,17175,29748,70781.0,366188.18,SILVER,2022-04-05
2022-03-15,70861.0,71003.0,70857.0,70908.0,17696,45109,71070.0,376436.39,SILVER,2022-04-05
2022-03-16,71504.0,71830.0,71295.0,71615.0,33054,23919,70908.0,710148.66,SILVER,2022-04-05
2022-03-17,69998.0,70122.0,69452.0,69812.0,26076,57498,71615.0,546125.31,SILVER,2022-04-05
2022-03-18,69855.0,70787.0,69424.0,70023.0,19986,65808,69812.0,419843.9,SILVER,2022-04-05
2022-03-21,70800.0,70870.0,70541.0,70674.0,19440,38906,70023.0,412170.77,SILVER,2022-04-05
2022-03-22,69609.0,69829.0,69204.0,69485.0,12960,76896,70674.0,270157.68,SILVER,2022-04-05
2022-03-23,70694.0,70847.0,70242.0,70437.0,27462,31946,69485.0,580302.27,SILVER,2022-04-05
2022-03-24,70676.0,70962.0,70438.0,70734.0,22821,57020,70437.0,484266.18,SILVER,2022-04-05
2022-03-25,70512.0,70538.0,70092.0,70411.0,32258,32161,70734.0,681395.41,SILVER,2022-04-05
2022-03-28,71275.0,71275.0,70308.0,70952.0,32353,37738,70411.0,688653.02,SILVER,2022-04-05
2022-03-29,72784.0,73087.0,72497.0,72874.0,28416,13925,70952.0,621236.28,SILVER,2022-04-05
2022-03-30,72823.0,73277.0,72823.0,73048.0,27115,18463,72874.0,594208.96,SILVER,2022-04-05
2022-03-31,73003.0,73638.0,72884.0,73279.0,29968,67153,73048.0,658807.52,SILVER,2022-04-05
2022-04-01,73010.0,73240.0,72474.0,72907.0,27731,71009,73279.0,606535.21,SILVER,2022-04-05
2022-04-04,71935.0,72641.0,71935.0,72207.0,27785,51552,72907.0,601881.45,SILVER,2022-04-05
2022-04-05,72874.0,73330.0,72412.0,72929.0,18828,66271,72207.0,411932.16,SILVER,2022-04-05
2022-04-06,72287.0,72712.0,71813.0,72224.0,9541,19797,72929.0,206726.76,SILVER,2022-04-05
2022-04-07,72330.0,72679.0,72138.0,72303.0,18311,23965,72224.0,397182.07,SILVER,2022-04-05
2022-04-08,71982.0,72111.0,71452.0,71921.0,35531,23733,72303.0,766627.52,SILVER,2022-04-05
2022-04-11,72375.0,73192.0,71332.0,72343.0,19588,63223,71921.0,425116.41,SILVER,2022-04-05
2022-04-12,72830.0,73011.0,72380.0,72644.0,17380,36926,72343.0,378765.82,SILVER,2022-04-05
2022-04-13,73407.0,73922.0,73210.0,73547.0,22818,38783,72644.0,503458.63,SILVER,2022-04-05
2022-04-14,73032.0,73556.0,72726.0,73131.0,35857,46394,73547.0,786677.48,SILVER,2022-04-05
2022-04-15,72808.0,73405.0,72641.0,72920.0,26711,74796,73131.0,584329.84,SILVER,2022-04-05
2022-04-18,72232.0,72556.0,71723.0,72112.0,10097,38287,72920.0,218434.46,SILVER,2022-04-05
2022-04-19,71888.0,72096.0,71280.0,71759.0,33393,40436,72112.0,718874.49,SILVER,2022-04-05
2022-04-20,72159.0,72614.0,71565.0,72094.0,27076,13188,71759.0,585605.14,SILVER,2022-04-05
2022-04-21,72925.0,72979.0,72288.0,72753.0,59345,16765,72094.0,1295258.04,SILVER,2022-04-05
2022-04-22,71824.0,72107.0,71824.0,71994.0,85792,61626,72753.0,1852952.77,SILVER,2022-04-05
2022-04-25,72989.0,72989.0,72560.0,72747.0,30110,20807,71994.0,657123.65,SILVER,2022-04-05
2022-04-26,74150.0,74150.0,73796.0,73925.0,26242,20204,72747.0,581981.95,SILVER,2022-04-05
2022-04-27,74411.0,74927.0,73729.0,74301.0,46877,67944,73925.0,1044902.39,SILVER,2022-04-05
2022-04-28,76235.0,77079.0,75279.0,75964.0,87205,52120,74301.0,1987332.19,SILVER,2022-04-05
2022-04-29,75052.0,75742.0,74748.0,75302.0,68622,32658,75964.0,1550212.15,SILVER,2022-04-05
2022-05-02,74159.0,74923.0,73897.0,74237.0,38402,47081,75302.0,855254.78,SILVER,2022-06-05
2022-05-03,72626.0,73280.0,72123.0,72733.0,37543,44986,74237.0,819184.51,SILVER,2022-06-05
2022-05-04,74139.0,74143.0,73960.0,74032.0,34362,60304,72733.0,763166.28,SILVER,2022-06-05
2022-05-05,74461.0,74788.0,74254.0,74618.0,32315,75592,74032.0,723384.2,SILVER,2022-06-05
2022-05-06,74702.0,74863.0,74429.0,74589.0,32746,68548,74618.0,732747.42,SILVER,2022-06-05
2022-05-09,75058.0,75261.0,74636.0,74853.0,15057,49986,74589.0,338118.49,SILVER,2022-06-05
2022-05-10,74000.0,74405.0,73558.0,73897.0,26061,76151,74853.0,577748.92,SILVER,2022-06-05
2022-05-11,76097.0,76336.0,75607.0,76053.0,39157,38214,73897.0,893402.2,SILVER,2022-06-05
2022-05-12,76037.0,76238.0,76037.0,76188.0,16322,48745,76053.0,373062.16,SILVER,2022-06-05
2022-05-13,76176.0,76769.0,75932.0,76305.0,9276,52548,76188.0,212341.55,SILVER,2022-06-05
2022-05-16,77165.0,77224.0,76816.0,76973.0,17306,20681,76305.0,399628.42,SILVER,2022-06-05
2022-05-17,77546.0,77974.0,77145.0,77426.0,39017,16984,76973.0,906279.07,SILVER,2022-06-05
2022-05-18,77642.0,78434.0,76817.0,77648.0,32742,37579,77426.0,762705.24,SILVER,2022-06-05
2022-05-19,76891.0,77068.0,76749.0,76956.0,36600,64933,77648.0,844976.88,SILVER,2022-06-05
2022-05-20,77086.0,77498.0,77086.0,77400.0,22629,37399,76956.0,525445.38,SILVER,2022-06-05
2022-05-23,78967.0,79477.0,78621.0,79136.0,13245,41481,77400.0,314446.9,SILVER,2022-06-05
2022-05-24,80715.0,81355.0,79841.0,80408.0,36414,10944,79136.0,878393.07,SILVER,2022-06-05
2022-05-25,81725.0,82907.0,81099.0,81935.0,35098,19114,80408.0,862726.39,SILVER,2022-06-05
2022-05-26,81500.0,81599.0,81236.0,81469.0,15588,49846,81935.0,380981.63,SILVER,2022-06-05
2022-05-27,80717.0,81092.0,79859.0,80555.0,5442,42596,81469.0,131514.09,SILVER,2022-06-05
2022-05-30,80255.0,80628.0,80255.0,80457.0,16803,16907,80555.0,405575.69,SILVER,2022-06-05
2022-05-31,80560.0,81128.0,80210.0,80530.0,15599,38114,80457.0,376856.24,SILVER,2022-06-05
2022-06-01,81737.0,82421.0,80682.0,81584.0,12058,35009,80530.0,295121.96,SILVER,2022-06-05
2022-06-02,80013.0,80113.0,79937.0,80011.0,22206,60241,81584.0,533017.28,SILVER,2022-06-05
2022-06-03,81938.0,81938.0,81148.0,81471.0,16894,45725,80011.0,412911.32,SILVER,2022-06-05
2022-06-06,81070.0,81966.0,81070.0,81341.0,7939,28996,81471.0,193729.86,SILVER,2022-06-05
2022-06-07,81129.0,81721.0,80208.0,80958.0,27149,16047,81341.0,659378.62,SILVER,2022-06-05
2022-06-08,80001.0,80567.0,79704.0,80029.0,6031,38767,80958.0,144796.47,SILVER,2022-06-05
2022-06-09,78642.0,78874.0,78276.0,78520.0,15208,26347,80029.0,358239.65,SILVER,2022-06-05
2022-06-10,79368.0,79563.0,79062.0,79298.0,5562,34102,78520.0,132316.64,SILVER,2022-06-05
2022-06-13,79269.0,79665.0,78765.0,79386.0,25951,14263,79298.0,618043.83,SILVER,2022-06-05
2022-06-14,78257.0,78615.0,77757.0,78221.0,33351,77438,79386.0,782624.57,SILVER,2022-06-05
2022-06-15,76783.0,77334.0,76554.0,77069.0,23680,40540,78221.0,547498.18,SILVER,2022-06-05
2022-06-16,76881.0,77148.0,76492.0,76788.0,26586,73769,77069.0,612445.73,SILVER,2022-06-05
2022-06-17,78363.0,78993.0,77584.0,78317.0,14308,50843,76788.0,336167.89,SILVER,2022-06-05
2022-06-20,78200.0,78669.0,77829.0,78100.0,14609,37690,78317.0,342288.87,SILVER,2022-06-05
2022-06-21,76926.0,77353.0,76331.0,76764.0,86237,12994,78100.0,1985969.12,SILVER,2022-06-05
2022-06-22,76620.0,76935.0,76263.0,76564.0,56687,77546,76764.0,1302055.04,SILVER,2022-06-05
2022-06-23,76364.0,76395.0,76277.0,76341.0,82660,17377,76564.0,1893104.12,SILVER,2022-06-05
2022-06-24,73868.0,74741.0,73452.0,73998.0,34300,36467,76341.0,761439.42,SILVER,2022-06-05
2022-06-27,73866.0,74254.0,73668.0,73971.0,48642,10048,73998.0,1079429.21,SILVER,2022-06-05
2022-06-28,73967.0,73979.0,73502.0,73792.0,19847,46978,73971.0,439364.95,SILVER,2022-06-05
2022-06-29,74627.0,74661.0,74167.0,74413.0,70912,57606,73792.0,1583032.4,SILVER,2022-06-05
2022-06-30,76017.0,76964.0,75074.0,76054.0,25980,59222,74413.0,592764.88,SILVER,2022-06-05
2022-07-01,77086.0,77220.0,77027.0,77079.0,30905,58115,76054.0,714637.95,SILVER,2022-08-05
2022-07-04,76719.0,77600.0,76151.0,76858.0,12972,50647,77079.0,299100.59,SILVER,2022-08-05
2022-07-05,76071.0,76529.0,75247.0,75893.0,35653,64607,76858.0,811743.94,SILVER,2022-08-05
2022-07-06,78328.0,78526.0,77715.0,78224.0,31329,67410,75893.0,735203.91,SILVER,2022-08-05
2022-07-07,78602.0,78602.0,78098.0,78298.0,24184,31996,78224.0,568067.65,SILVER,2022-08-05
2022-07-08,78193.0,79002.0,77914.0,78331.0,19799,64921,78298.0,465262.64,SILVER,2022-08-05
2022-07-11,78270.0,79020.0,77733.0,78329.0,20052,56022,78331.0,471195.93,SILVER,2022-08-05
2022-07-12,78567.0,79222.0,77875.0,78530.0,11044,50148,78329.0,260185.6,SILVER,2022-08-05
2022-07-13,78520.0,78686.0,77820.0,78418.0,24871,77764,78530.0,585100.22,SILVER,2022-08-05
2022-07-14,77882.0,78496.0,77574.0,77916.0,28767,18888,78418.0,672422.87,SILVER,2022-08-05
2022-07-15,77306.0,77780.0,77237.0,77441.0,25234,49159,77916.0,586243.86,SILVER,2022-08-05
2022-07-18,77568.0,77741.0,77089.0,77432.0,26381,52197,77441.0,612820.08,SILVER,2022-08-05
2022-07-19,77074.0,77342.0,76746.0,76963.0,22274,34474,77432.0,514282.16,SILVER,2022-08-05
2022-07-20,76206.0,76694.0,75424.0,76346.0,27304,27333,76963.0,625365.36,SILVER,2022-08-05
2022-07-21,76668.0,77119.0,75959.0,76461.0,22572,46355,76346.0,517763.31,SILVER,2022-08-05
2022-07-22,76432.0,76457.0,76104.0,76254.0,30965,76258,76461.0,708361.53,SILVER,2022-08-05
2022-07-25,77643.0,77977.0,76933.0,77622.0,23384,41145,76254.0,544533.85,SILVER,2022-08-05
2022-07-26,75292.0,75566.0,74852.0,75280.0,22855,59854,77622.0,516157.32,SILVER,2022-08-05
2022-07-27,76349.0,76524.0,75952.0,76264.0,22920,77664,75280.0,524391.26,SILVER,2022-08-05
2022-07-28,77267.0,77570.0,76967.0,77400.0,21702,45285,76264.0,503920.44,SILVER,2022-08-05
2022-07-29,75576.0,76244.0,74715.0,75572.0,6894,27533,77400.0,156298.01,SILVER,2022-08-05
2022-08-01,74966.0,76079.0,74606.0,75291.0,35985,42624,75572.0,812803.99,SILVER,2022-08-05
2022-08-02,75117.0,75117.0,74863.0,74985.0,33287,56996,75291.0,748807.71,SILVER,2022-08-05
2022-08-03,73554.0,74022.0,73290.0,73785.0,12991,56947,74985.0,287562.28,SILVER,2022-08-05
2022-08-04,73358.0,73358.0,72887.0,73138.0,20439,37956,73785.0,448460.27,SILVER,2022-08-05
2022-08-05,72170.0,72374.0,72146.0,72217.0,34084,61030,73138.0,738433.27,SILVER,2022-08-05
2022-08-08,73696.0,73941.0,73541.0,73727.0,32659,68597,72217.0,722355.03,SILVER,2022-08-05
2022-08-09,74462.0,75020.0,73772.0,74555.0,29976,52443,73727.0,670458.2,SILVER,2022-08-05
2022-08-10,75645.0,76330.0,75407.0,75688.0,22107,75464,74555.0,501970.38,SILVER,2022-08-05
2022-08-11,76564.0,76725.0,75713.0,76348.0,7329,13952,75688.0,167866.35,SILVER,2022-08-05
2022-08-12,74994.0,75631.0,74850.0,75369.0,7770,66880,76348.0,175685.14,SILVER,2022-08-05
2022-08-15,75121.0,75544.0,74468.0,74930.0,9846,62201,75369.0,221328.23,SILVER,2022-08-05
2022-08-16,75429.0,75681.0,75253.0,75378.0,21651,52460,74930.0,489602.72,SILVER,2022-08-05
2022-08-17,74153.0,74843.0,73700.0,74332.0,19633,32796,75378.0,437808.05,SILVER,2022-08-05
2022-08-18,74811.0,75660.0,74509.0,74972.0,18628,41746,74332.0,418973.52,SILVER,2022-08-05
2022-08-19,75033.0,75419.0,74223.0,74782.0,5569,10015,74972.0,124938.29,SILVER,2022-08-05
2022-08-22,74335.0,74898.0,73741.0,74476.0,17432,59757,74782.0,389479.69,SILVER,2022-08-05
2022-08-23,74942.0,75561.0,74471.0,75116.0,95095,35957,74476.0,2142946.81,SILVER,2022-08-05
2022-08-24,75697.0,75801.0,74837.0,75525.0,31602,31292,75116.0,716022.32,SILVER,2022-08-05
2022-08-25,75279.0,75589.0,74608.0,75228.0,34825,41876,75525.0,785944.53,SILVER,2022-08-05
2022-08-26,76129.0,76737.0,75923.0,76272.0,29200,70727,75228.0,668142.72,SILVER,2022-08-05
2022-08-29,75369.0,75640.0,75011.0,75337.0,15642,57046,76272.0,353526.41,SILVER,2022-08-05
2022-08-30,75744.0,76443.0,75481.0,75899.0,33125,24817,75337.0,754246.31,SILVER,2022-08-05
2022-08-31,76614.0,76730.0,76251.0,76446.0,84392,19759,75899.0,1935429.25,SILVER,2022-08-05
2022-09-01,76352.0,76364.0,76034.0,76191.0,9858,58432,76446.0,225327.26,SILVER,2022-10-05
2022-09-02,76582.0,76713.0,75996.0,76501.0,18491,16412,76191.0,424374.0,SILVER,2022-10-05
2022-09-05,75468.0,75730.0,75212.0,75413.0,30294,67757,76501.0,685368.43,SILVER,2022-10-05
2022-09-06,76519.0,76614.0,75857.0,76250.0,11908,30504,75413.0,272395.5,SILVER,2022-10-05
2022-09-07,76106.0,76218.0,76010.0,76106.0,15844,18507,76250.0,361747.04,SILVER,2022-10-05
2022-09-08,75485.0,76231.0,75370.0,75664.0,7911,31050,76106.0,179573.37,SILVER,2022-10-05
2022-09-09,76684.0,77101.0,76172.0,76615.0,13991,14820,75664.0,321576.14,SILVER,2022-10-05
2022-09-12,76325.0,76326.0,75885.0,76008.0,16572,17835,76615.0,377881.37,SILVER,2022-10-05
2022-09-13,74639.0,75061.0,74322.0,74791.0,34693,23587,76008.0,778417.25,SILVER,2022-10-05
2022-09-14,73413.0,74176.0,72876.0,73466.0,22493,67732,74791.0,495741.22,SILVER,2022-10-05
2022-09-15,74068.0,74139.0,73917.0,74006.0,22634,61921,73466.0,502515.54,SILVER,2022-10-05
2022-09-16,72922.0,73110.0,72632.0,72930.0,29561,55499,74006.0,646765.12,SILVER,2022-10-05
2022-09-19,74310.0,74731.0,74134.0,74456.0,23033,16840,72930.0,514483.51,SILVER,2022-10-05
2022-09-20,72854.0,72854.0,72432.0,72691.0,12351,75077,74456.0,269341.96,SILVER,2022-10-05
2022-09-21,74507.0,74977.0,73888.0,74162.0,30921,41440,72691.0,687948.96,SILVER,2022-10-05
2022-09-22,74394.0,74539.0,74131.0,74365.0,24340,45183,74162.0,543013.23,SILVER,2022-10-05
2022-09-23,74167.0,74665.0,73952.0,74301.0,19901,12389,74365.0,443599.26,SILVER,2022-10-05
2022-09-26,73622.0,73912.0,73622.0,73850.0,15638,65076,74301.0,346459.89,SILVER,2022-10-05
2022-09-27,74253.0,74839.0,73523.0,74215.0,26378,76299,73850.0,587292.98,SILVER,2022-10-05
2022-09-28,74366.0,74366.0,74001.0,74202.0,27820,49023,74215.0,619289.89,SILVER,2022-10-05
2022-09-29,75254.0,75470.0,74865.0,75182.0,30060,60029,74202.0,677991.28,SILVER,2022-10-05
2022-09-30,75302.0,75745.0,74890.0,75302.0,37642,49941,75182.0,850355.37,SILVER,2022-10-05
2022-10-03,75365.0,76408.0,74816.0,75454.0,30378,63950,75302.0,687642.48,SILVER,2022-10-05
2022-10-04,74991.0,75248.0,74991.0,75155.0,13150,75363,75454.0,296486.47,SILVER,2022-10-05
2022-10-05,75251.0,75251.0,75027.0,75125.0,29059,71742,75155.0,654917.21,SILVER,2022-10-05
2022-10-06,75553.0,75963.0,74781.0,75415.0,39525,55215,75125.0,894233.36,SILVER,2022-10-05
2022-10-07,73718.0,74678.0,73420.0,73947.0,23193,57857,75415.0,514515.83,SILVER,2022-10-05
2022-10-10,73045.0,73699.0,72372.0,72814.0,32801,65476,73947.0,716511.6,SILVER,2022-10-05
2022-10-11,73551.0,73728.0,73234.0,73467.0,31246,38173,72814.0,688664.96,SILVER,2022-10-05
2022-10-12,73839.0,73967.0,73211.0,73633.0,17807,19395,73467.0,393354.85,SILVER,2022-10-05
2022-10-13,73298.0,73877.0,72913.0,73495.0,22535,69768,73633.0,496862.95,SILVER,2022-10-05
2022-10-14,73330.0,73655.0,73299.0,73531.0,10492,56229,73495.0,231446.18,SILVER,2022-10-05
2022-10-17,73827.0,74419.0,73163.0,73849.0,36357,36639,73531.0,805478.43,SILVER,2022-10-05
2022-10-18,73480.0,73932.0,73007.0,73406.0,11302,72583,73849.0,248890.38,SILVER,2022-10-05
2022-10-19,73024.0,73500.0,72108.0,72763.0,37314,38924,73406.0,814523.57,SILVER,2022-10-05
2022-10-20,73052.0,73666.0,72494.0,72949.0,9747,40104,72763.0,213310.17,SILVER,2022-10-05
2022-10-21,72106.0,72565.0,71844.0,72141.0,39215,47594,72949.0,848702.79,SILVER,2022-10-05
2022-10-24,72356.0,72757.0,72124.0,72505.0,59727,13664,72141.0,1299151.84,SILVER,2022-10-05
2022-10-25,71275.0,71655.0,70630.0,71100.0,87320,20528,72505.0,1862535.6,SILVER,2022-10-05
2022-10-26,71839.0,72050.0,71839.0,71977.0,31235,38190,71100.0,674460.48,SILVER,2022-10-05
2022-10-27,72630.0,72630.0,72182.0,72395.0,87192,76033,71977.0,1893679.45,SILVER,2022-10-05
2022-10-28,72589.0,72884.0,72319.0,72631.0,82452,71161,72395.0,1796571.36,SILVER,2022-10-05
2022-10-31,73721.0,73789.0,73357.0,73487.0,47565,42899,72631.0,1048622.75,SILVER,2022-10-05
2022-11-01,75049.0,75255.0,74645.0,74948.0,25422,27241,73487.0,571598.42,SILVER,2022-12-05
2022-11-02,75838.0,76195.0,75700.0,75859.0,14244,56211,74948.0,324160.68,SILVER,2022-12-05
2022-11-03,74192.0,74719.0,73828.0,74269.0,38481,73472,75859.0,857383.62,SILVER,2022-12-05
2022-11-04,73139.0,73732.0,72683.0,73189.0,28644,41346,74269.0,628927.71,SILVER,2022-12-05
2022-11-07,72740.0,72893.0,72391.0,72678.0,13521,52220,73189.0,294803.77,SILVER,2022-12-05
2022-11-08,72731.0,73089.0,72509.0,72720.0,6746,27942,72678.0,147170.74,SILVER,2022-12-05
2022-11-09,73093.0,73769.0,72768.0,73180.0,22591,59167,72720.0,495962.81,SILVER,2022-12-05
2022-11-10,72559.0,72926.0,71840.0,72583.0,31718,46373,73180.0,690656.28,SILVER,2022-12-05
2022-11-11,72772.0,73083.0,72606.0,72761.0,7696,77143,72583.0,167990.6,SILVER,2022-12-05
2022-11-14,71836.0,72382.0,71836.0,72143.0,17012,12016,72761.0,368189.01,SILVER,2022-12-05
2022-11-15,71716.0,72118.0,71383.0,71650.0,19688,79110,72143.0,423193.56,SILVER,2022-12-05
2022-11-16,70366.0,70647.0,70352.0,70504.0,28457,56309,71650.0,601899.7,SILVER,2022-12-05
2022-11-17,69608.0,69938.0,69543.0,69769.0,10036,17274,70504.0,210060.51,SILVER,2022-12-05
2022-11-18,68466.0,68879.0,68333.0,68698.0,34960,25748,69769.0,720504.62,SILVER,2022-12-05
2022-11-21,67696.0,68340.0,67181.0,67940.0,27159,30175,68698.0,553554.74,SILVER,2022-12-05
2022-11-22,68612.0,69026.0,68266.0,68799.0,12910,21826,67940.0,266458.53,SILVER,2022-12-05
2022-11-23,67964.0,68300.0,67629.0,68061.0,7693,44129,68799.0,157077.98,SILVER,2022-12-05
2022-11-24,70475.0,70500.0,69684.0,70201.0,20858,33490,68061.0,439275.74,SILVER,2022-12-05
2022-11-25,70551.0,70939.0,70453.0,70625.0,33810,51435,70201.0,716349.38,SILVER,2022-12-05
